numpoliza,numorden,rutbeneficiario,dvrutbeneficiario,apellidopaterno,apellidomaterno,nombres,sexo,tipobeneficiario,situacioninvalidez,fechanacimiento,edad,numdependentes,fechafallecimiento,fechainvalidez,derechopension,requisitopension,relacionhijomadre,fechanacimientohijomenor,derechoacrecer,porcentajepension,pensionpersona
52602041,1204463101,8650487,2,Lynch,Lynch,Cristal,F,52,N,20070110,15,3,,,10,2,0,,NO,0.08,1
92022046,1834290011,24302741,8,Hale,Hale,Daria,F,20,P,19960522,26,6,,,90,4,1,,NO,0.7,0.14
12685263,1004682447,18177434,8,Fox,Fox,Julian,M,77,N,19731224,48,5,,,20,8,2,,SI,0.49,0.13
10838148,1807332639,15794676,2,Mcgregor,Mcgregor,Hank,M,77,P,19930409,29,0,,,10,8,0,,SI,0.68,0.61
18418028,1450884010,8395170,1,Rycroft,Rycroft,Liam,M,20,P,19860311,36,4,,,10,1,1,,SI,0.36,0.29
61897458,1819740457,7748977,4,Lowe,Lowe,Nina,F,21,T,19880818,34,5,,,20,7,3,,SI,0.81,0.47
15436422,1060217706,22347702,1,Butler,Butler,Bryon,M,11,P,19760426,46,5,,,20,4,3,,SI,0.69,0.22
83243005,1182925211,24335785,3,Yard,Yard,Martin,M,30,P,19871113,35,1,,,10,8,0,,SI,0.2,0.2
40501230,2022096415,7467000,2,Whitmore,Whitmore,Eduardo,M,10,T,19940127,28,5,,,90,7,1,,NO,0.17,0.13
91322862,1379039834,16810813,2,Weston,Weston,Christine,F,,P,19780821,44,5,,,90,7,3,,NO,0.86,0.59
66762292,1942366326,13816943,5,Crawford,Crawford,Teagan,F,11,P,19961219,25,0,,,10,3,0,,SI,0.28,0.54
29294057,2082735377,8664891,5,Wilson,Wilson,Sienna,F,41,P,19690907,53,0,,,10,3,0,,SI,0.22,0.82
33653971,1683968701,9734850,8,Garner,Garner,Helen,F,21,T,19780414,44,1,,,10,6,4,,SI,0.67,0.95
48546888,1687018667,14242126,4,Redden,Redden,Beatrice,F,20,P,19810124,41,3,,,90,1,1,,NO,0.25,0.86
29647808,1197918523,24330073,4,Kennedy,Kennedy,Bridget,F,,P,19691023,53,2,,,10,7,4,,NO,0.52,0.4
52488333,2146197131,17237701,8,Uttridge,Uttridge,Mya,F,50,T,20011130,20,4,,,90,4,4,,SI,0.02,0.54
34176368,1759289495,17691536,1,Santos,Santos,Denis,M,,P,19890206,33,3,,,20,3,2,,SI,0.53,0.9
75258079,1934591042,17832695,4,Johnson,Johnson,Melania,F,51,T,19861202,35,3,,,90,5,4,,NO,0.8,0.24
43841388,1024112136,13907414,1,Hall,Hall,Nick,M,35,N,19851122,37,6,,,10,8,0,,SI,0.63,0.01
51102419,1953655636,26369168,4,Seymour,Seymour,Robyn,F,11,N,19820331,40,6,,,10,3,2,,NO,0.16,0.27
3097271,1494627093,14259879,4,Robertson,Robertson,Molly,F,11,N,19750710,47,1,,,10,6,3,,SI,0.33,0.07
73972552,1592546020,23708231,3,Rose,Rose,Josh,M,20,P,19960318,26,2,,,20,2,0,,NO,0.54,0.11
13256932,1197958175,25255426,3,Jarrett,Jarrett,Vera,F,51,P,19901022,32,6,,,10,4,1,,NO,0.69,0.65
33382372,1272151064,17454864,2,Exton,Exton,Elle,F,51,P,19820930,40,2,,,20,4,3,,NO,0.93,0.79
53061746,1999876152,24118041,5,Vollans,Vollans,Maya,F,,T,19890902,33,4,,,10,3,2,,NO,0.54,0.63
38923198,1734502288,27917635,8,Hunter,Hunter,Julian,M,20,N,19801013,42,4,,,90,8,4,,NO,0.11,0.11
77508050,1597004738,19467058,6,Adams,Adams,Noah,M,41,N,19870808,35,2,,,20,3,0,,NO,0.92,0.75
51425739,1612726759,18796058,1,Coll,Coll,Alexander,M,,P,19970428,25,1,,,10,5,4,,SI,0.46,0.52
84163774,1917754264,15545723,7,Moore,Moore,Parker,F,11,T,19990421,23,0,,,90,7,2,,SI,0.06,0.2
1215888,1250133731,22225780,3,Anderson,Anderson,Meredith,F,11,T,19791009,43,3,,,90,4,2,,NO,0.82,0.72
72331046,1130569121,9840711,2,Rivers,Rivers,Shelby,F,30,N,19790910,43,6,,,20,4,0,,SI,0.97,0.88
35885986,1136864395,10161461,8,Brown,Brown,Percy,M,50,T,19800725,42,6,,,90,1,4,,NO,0.46,0.29
94083666,2017349176,9946056,7,Lewis,Lewis,Aiden,M,52,T,19770825,45,3,,,20,8,4,,NO,0.32,0.52
17527859,1668167743,22997726,2,Underhill,Underhill,Maxwell,M,42,N,19950927,27,1,,,10,2,4,,NO,0.82,0.09
83874176,1261880809,24239461,1,Sylvester,Sylvester,Callie,F,30,N,20070316,15,0,,,20,6,0,,SI,0.6,0.66
2182488,1208008785,18500080,4,Gilmore,Gilmore,Anthony,M,11,T,19811119,41,6,,,20,3,1,,NO,0.51,0.68
73552131,1408364584,9024909,7,Benson,Benson,Ron,M,52,P,19780417,44,3,,,10,6,4,,NO,0.99,0.69
20257366,1339549031,23192206,7,Campbell,Campbell,Sarah,F,77,N,20020121,20,6,,,20,1,0,,NO,0.95,0.02
97530253,2073549336,11445867,6,Isaac,Isaac,Abdul,M,30,P,19720207,50,5,,,90,6,1,,NO,0.55,0.67
19984807,2109134953,13111500,6,Mcleod,Mcleod,Parker,F,21,N,19861108,36,6,,,10,1,0,,SI,0.01,0.52
78089036,2147090088,22276559,2,Antcliff,Antcliff,Sage,F,35,N,19710603,51,5,,,90,6,3,,SI,0.33,0.66
15200611,1794203480,13681129,1,Cox,Cox,Eden,F,77,N,19970902,25,0,,,10,7,1,,SI,0.88,0.68
55654508,1545093554,25423694,4,Calderwood,Calderwood,Andie,F,20,N,19840903,38,3,,,20,4,0,,NO,0.07,0.51
82598738,1539623707,9385113,3,Gosling,Gosling,Martin,M,21,N,20030412,19,2,,,10,4,3,,SI,0.74,0.45
6500605,1316179405,15286833,3,Kidd,Kidd,Josh,M,52,P,20040828,18,4,,,90,2,4,,NO,0.42,0.45
3402433,1519736052,18520850,3,Farrow,Farrow,Emely,F,77,P,19870427,35,1,,,90,3,0,,NO,0.82,0.55
34010411,1502586053,17927157,2,Wright,Wright,Denis,M,11,T,19991222,22,5,,,20,7,3,,NO,0.77,0.58
23404102,1598032920,15922266,3,Ingham,Ingham,Agnes,F,41,P,19770609,45,3,,,90,4,1,,SI,0.86,0.29
69243681,1595309691,16547055,2,Ellis,Ellis,Nina,F,41,N,19840723,38,3,,,90,1,2,,SI,0.34,0.18
21225959,2057385981,24021987,6,Uttley,Uttley,Daphne,F,11,T,19740410,48,0,,,10,3,4,,NO,0.23,0.01
60833299,1901134520,11522771,2,Gallacher,Gallacher,Hank,M,41,P,20001024,22,4,,,10,4,1,,SI,0.28,0.19
75594695,2013814973,13437363,5,Harrison,Harrison,Harvey,M,52,T,19820302,40,0,,,90,6,0,,SI,0.36,0.95
43634855,1006478456,18139148,6,Wilde,Wilde,Mason,M,10,N,19930423,29,1,,,20,8,3,,SI,0.49,0.16
45696777,1355097416,9150641,8,Lloyd,Lloyd,Ron,M,30,P,19930926,29,6,,,90,1,0,,NO,0.15,0.54
39609596,1264501441,17085153,4,Myatt,Myatt,Andrea,F,,T,19730721,49,1,,,10,3,4,,SI,0.59,0.09
2430909,1394778516,13516713,3,Knott,Knott,Anabelle,F,41,T,19850710,37,6,,,20,1,2,,NO,0.06,0.15
1165514,2127183640,18667756,2,Faulkner,Faulkner,Tess,F,50,T,19960109,26,3,,,20,2,3,,NO,0.22,0.81
73694203,1107173475,9972467,2,Hammond,Hammond,Abbey,F,41,P,19740527,48,0,,,20,7,2,,NO,0.76,0.89
70297644,1543211253,20442428,6,Ross,Ross,Percy,M,77,T,20010510,21,2,,,20,6,0,,NO,0.28,0.9
66856573,2009485815,12012590,1,Ellis,Ellis,Chadwick,M,30,P,19710813,51,2,,,10,2,4,,NO,0.04,0.78
53838207,1115336931,10041614,2,Veale,Veale,Francesca,F,10,P,19930106,29,2,,,90,2,3,,NO,0.8,0.84
45647378,1542479214,12962860,6,Hastings,Hastings,Chloe,F,77,T,19750111,47,5,,,90,3,2,,SI,0.58,0.38
36087800,1611976401,22930682,2,Lewis,Lewis,Sabrina,F,50,T,20030428,19,4,,,10,6,0,,NO,0.39,0.04
24716385,1301067606,26802562,8,Knight,Knight,Shannon,F,,N,19790816,43,2,,,10,8,2,,SI,0.32,0.61
84154963,1803395906,23934763,7,Patel,Patel,Henry,M,35,P,19710516,51,5,,,20,2,3,,NO,0.54,0.24
63547844,1479611728,11790518,3,Moreno,Moreno,Stephanie,F,,T,19950906,27,3,,,90,4,2,,NO,0.29,0.58
43112243,1507698927,13970241,5,Clarke,Clarke,Alba,F,52,P,19900916,32,2,,,90,2,1,,SI,0.56,0.47
64727836,1713767493,11991708,7,Calderwood,Calderwood,Jack,M,11,P,19860114,36,0,,,90,2,0,,NO,0.97,0.97
56898835,1356781301,22189901,6,Cox,Cox,Johnathan,M,42,P,19910104,31,3,,,90,2,1,,NO,0.25,0.72
2864170,1231688556,16278437,4,Sloan,Sloan,Rufus,M,41,P,20030410,19,4,,,20,5,0,,NO,0.38,0.7
48782350,2063299633,21214509,8,Snell,Snell,Evie,F,41,N,19690117,53,6,,,90,4,3,,NO,0.86,0.68
94456608,1152856995,11123068,6,Robinson,Robinson,Maia,F,52,N,19860501,36,3,,,20,4,3,,SI,0.86,0.06
31176296,1407363392,18202419,6,Myatt,Myatt,Clint,M,50,P,19771011,45,5,,,20,8,1,,SI,0.94,0.52
17941544,1344781874,7837078,7,Clifton,Clifton,Gabriel,M,,N,19700129,52,5,,,90,3,2,,NO,0.63,0.51
43455659,1477438454,12767881,6,Allwood,Allwood,Luna,F,10,P,20050712,17,4,,,10,2,0,,SI,0.8,0.76
89560216,1324451572,8818729,3,Lambert,Lambert,Joseph,M,30,N,19911119,31,0,,,90,2,2,,SI,0.21,0.03
45017298,2047417579,27884910,8,Bradley,Bradley,Denny,M,20,T,19710826,51,6,,,10,8,0,,SI,0.7,0.69
24922127,1411074933,20774545,8,Lyon,Lyon,Doug,M,10,P,19790404,43,6,,,10,7,3,,SI,0.16,0.51
62929044,2033346567,24060845,8,Jobson,Jobson,Chester,M,52,P,19991025,23,4,,,20,5,2,,SI,0.22,0.98
77243195,1915386666,12501011,7,Lowe,Lowe,Regina,F,42,P,19720306,50,4,,,20,7,2,,NO,0.98,0.82
93514225,1503088197,27720550,6,Roscoe,Roscoe,Winnie,F,52,T,19971013,25,6,,,20,4,0,,SI,0.98,0.52
34593539,1430919890,21268179,2,Oliver,Oliver,Iris,F,30,P,19830815,39,6,,,90,6,2,,NO,0.32,0.85
33582596,1901100050,22202712,1,Matthews,Matthews,Danielle,F,77,N,19970820,25,3,,,20,7,4,,SI,1,0.66
14014677,1297107663,27488982,3,Burnley,Burnley,Bryce,F,30,T,20051228,16,5,,,10,5,1,,NO,0.3,0.74
90536160,1716808173,15914680,3,Judd,Judd,Margaret,F,20,N,19720829,50,0,,,20,8,3,,NO,0.95,0.71
47827957,1412910446,27743206,6,Silva,Silva,Russel,M,11,N,19730917,49,2,,,10,6,1,,NO,0.42,0.7
82441916,1828359684,11101420,1,Fulton,Fulton,Rick,M,77,P,19770307,45,2,,,10,4,3,,SI,0.48,0.02
32531359,2052380603,24843530,7,Bingham,Bingham,Stephanie,F,77,T,19740311,48,5,,,10,7,2,,SI,0.04,0.02
69493216,1335027445,12014797,3,Oatway,Oatway,Bethany,F,30,P,19710420,51,2,,,20,1,4,,SI,0.86,0.88
31010456,2119835084,16011000,6,Hope,Hope,Jaylene,F,21,P,20020425,20,0,,,10,6,1,,SI,0.88,0.4
65786581,1108999047,8373099,1,Forester,Forester,Chris,M,41,N,19910511,31,4,,,90,4,2,,NO,0.59,0.76
4997330,1312161747,16530325,7,Martin,Martin,Kaylee,F,42,T,20051111,17,0,,,90,6,2,,NO,0.55,0.61
76808652,1292910042,19405386,8,Clarke,Clarke,Paige,F,41,T,19840912,38,5,,,20,4,4,,NO,0.1,0.76
36847858,1240913678,8844924,7,Wilton,Wilton,Leroy,M,20,T,20040619,18,3,,,90,7,3,,NO,0.73,0.27
48245544,1531873949,26390340,8,Hopkins,Hopkins,Russel,M,50,T,20030704,19,2,,,20,6,3,,SI,0.98,0.89
43577784,1792343310,26021413,7,Roth,Roth,Abdul,M,77,T,19691126,52,4,,,20,5,2,,SI,0.71,0.41
39498394,1511126433,9635038,1,Webster,Webster,Hank,M,21,T,19980823,24,0,,,10,6,2,,NO,0.49,0.27
27265087,1662311216,23203565,3,Lee,Lee,Britney,F,,N,19681224,53,5,,,10,7,0,,SI,0.68,0.81
96260987,1367339510,7830645,5,Rehman,Rehman,Josh,M,10,N,19990506,23,5,,,10,3,2,,NO,0.93,0.09
9453327,1717749202,15601180,2,Waterhouse,Waterhouse,Denis,M,10,T,20070218,15,3,,,90,6,3,,NO,0.35,0.62
80663122,1279927157,26932575,2,Morris,Morris,Gwen,F,50,P,20010926,21,1,,,20,5,4,,SI,0.06,0.4
59449892,1641975364,8767694,2,Flack,Flack,Harvey,M,11,P,19980725,24,4,,,20,8,0,,NO,0.68,0.29
68711613,1166799236,27075031,7,Wise,Wise,Sebastian,M,30,P,19800830,42,2,,,20,5,2,,NO,0.08,0.64
1256113,1840842640,19594270,6,Parker,Parker,Madison,F,41,N,19881126,33,5,,,90,6,4,,NO,0.01,0.72
36830589,1732619732,19160243,2,Palmer,Palmer,Vanessa,F,42,T,19910220,31,3,,,20,2,4,,SI,0.63,0.79
836833,1105060843,10049398,2,Whittle,Whittle,Peyton,F,21,N,19770913,45,1,,,90,5,2,,SI,0.25,0.54
13770808,1502499355,24568676,3,Ainsworth,Ainsworth,Nick,M,,N,19861205,35,2,,,20,3,4,,SI,0.94,0.72
72533878,1267005721,14386840,2,Penn,Penn,Ada,F,21,T,19850711,37,1,,,20,3,4,,NO,0.96,0.06
53623604,1198635957,27981900,8,Carter,Carter,Skylar,F,21,P,19720603,50,3,,,10,4,1,,SI,0.09,0.84
45461973,1910041273,13181844,3,Lane,Lane,Rose,F,11,P,19821116,40,3,,,90,3,4,,SI,0.9,0.69
19668963,1832610868,18580627,2,Chapman,Chapman,Florence,F,51,N,20020511,20,1,,,20,6,2,,NO,0.15,0.97
91349652,1286496625,22080785,3,Townend,Townend,Martin,M,51,N,20020519,20,5,,,90,2,3,,SI,0.98,0.51
51958537,2041799037,11234129,5,Watt,Watt,Rita,F,41,T,19831207,38,1,,,10,5,1,,NO,0.73,0.91
55217701,1552294388,19179793,2,Vallory,Vallory,Bristol,F,11,N,19740601,48,0,,,20,7,0,,SI,0.29,0.4
36669013,1827089468,24968797,7,Morgan,Morgan,Percy,M,42,P,19920623,30,3,,,90,5,3,,NO,0.4,0.85
23201690,2083215340,13421511,3,Edley,Edley,Doug,M,52,T,19770805,45,6,,,10,7,1,,SI,0.63,0.57
1129866,1800517913,24343221,8,Gray,Gray,Rocco,M,35,T,19870812,35,2,,,10,2,0,,NO,0.46,0.28
10616156,1078695120,18936871,4,Yoman,Yoman,Rosie,F,77,P,19790415,43,6,,,20,5,2,,SI,0.59,0.18
69318104,1467733031,14145100,7,Verdon,Verdon,Jaylene,F,21,T,19870406,35,0,,,20,2,1,,SI,0.49,0.54
95141843,1513401767,17151903,6,Snell,Snell,Domenic,M,35,P,19710329,51,0,,,20,4,4,,SI,0.53,0.15
40564577,1887209155,16530397,4,Waterhouse,Waterhouse,Kamila,F,,T,19860810,36,1,,,20,7,1,,SI,0.67,0.53
74384866,1247067635,25719831,7,Ellis,Ellis,Vivian,F,30,T,19861204,35,4,,,90,4,2,,NO,0.56,0.59
32302811,1577753616,15233229,8,Morley,Morley,Tyler,M,77,T,20050812,17,2,,,90,5,4,,NO,0.38,0.56
55055788,1590849766,12536992,3,Yard,Yard,Harry,M,,T,19920107,30,2,,,20,5,0,,SI,0.3,0.11
16094551,1411297982,11644305,8,Vernon,Vernon,Maggie,F,50,N,19850302,37,4,,,90,8,2,,NO,0.9,0.24
20281050,1077502400,26318988,3,Reid,Reid,Sabrina,F,35,T,19971228,24,2,,,10,5,1,,SI,0.88,0.52
19277579,1387946800,20747968,5,Waterhouse,Waterhouse,John,M,,P,19730919,49,4,,,90,2,4,,SI,0.35,0.83
18978533,1276933037,8555488,6,Woodley,Woodley,Candace,F,30,N,20050902,17,3,,,90,5,2,,NO,0.2,0.33
98206745,1633014283,11855840,8,Dyson,Dyson,Sylvia,F,30,T,20050804,17,0,,,90,3,2,,SI,0.87,0.3
21477123,1148193378,26589334,4,Lambert,Lambert,Marie,F,30,N,19730330,49,4,,,90,5,3,,NO,0.56,0.29
30449224,2109746894,7717355,5,Beal,Beal,Charlotte,F,52,N,19710619,51,0,,,90,3,0,,SI,0.53,0.35
58822780,1056726781,25453931,4,Walsh,Walsh,Erick,M,50,T,19920218,30,0,,,10,6,0,,SI,0.04,0.36
98762255,1219776025,10855758,5,White,White,Erin,F,11,T,19711218,50,3,,,10,1,2,,SI,0.82,0.95
1778797,1489481326,14879168,6,Jones,Jones,Jacqueline,F,51,N,19740101,48,3,,,20,5,0,,SI,0.46,0.38
54513339,1474773697,13567140,7,Alldridge,Alldridge,Bryon,M,10,T,20040215,18,0,,,90,2,1,,SI,0.48,0.46
88542634,1710599470,17925508,1,Quinn,Quinn,Chad,M,50,P,20011201,20,6,,,10,2,3,,NO,0.41,0.22
87720899,1817760318,13842820,6,Fox,Fox,Tiffany,F,50,P,19850414,37,6,,,90,2,1,,SI,0.01,0.06
4553026,1034411411,19668290,1,Kidd,Kidd,Mackenzie,F,51,N,19790820,43,1,,,10,7,2,,NO,0.88,0.31
9255425,1650635514,27405480,7,Faulkner,Faulkner,Michaela,F,11,N,19990223,23,2,,,90,7,2,,SI,0.81,0.13
99091550,1319094520,27409561,3,Poulton,Poulton,Ciara,F,52,N,19761001,46,6,,,10,3,4,,NO,0.37,0.7
71903798,1084420923,8374681,7,Anderson,Anderson,Enoch,M,42,N,20070813,15,4,,,10,4,2,,SI,0.69,0.34
5563730,1138154060,27009809,7,Milner,Milner,Benjamin,M,20,P,19850804,37,1,,,10,1,4,,SI,0.23,0.71
46000166,2074035180,10605906,2,Dowson,Dowson,Alexia,F,,N,19900630,32,4,,,20,1,4,,SI,0.71,1
67682045,1879131387,8728790,7,Alexander,Alexander,Alan,M,21,P,20041026,18,0,,,20,8,3,,NO,0.53,0.71
69815591,2024929034,19130853,4,Rose,Rose,Harvey,M,41,N,19820626,40,2,,,20,5,3,,NO,0.44,0.87
27571518,1445245504,9810621,1,Morris,Morris,Mara,F,10,T,19701203,51,3,,,10,7,1,,SI,0.36,0.87
16589603,1118870832,21710562,6,Mitchell,Mitchell,Rae,F,10,N,20070828,15,3,,,90,4,4,,NO,0.32,0.96
36953136,1658702790,11425447,6,Wright,Wright,Clint,M,,P,19971120,25,2,,,20,6,1,,SI,0.5,0.89
66895379,1663445132,27685229,3,Norris,Norris,Luke,M,42,T,19950116,27,3,,,20,2,3,,NO,0.48,0.86
31607416,2106132564,25054674,7,Martin,Martin,Chuck,M,21,N,19700401,52,2,,,90,5,0,,NO,0.66,0.41
83004889,1440735280,25468265,2,Irwin,Irwin,Candice,F,41,T,19931201,28,5,,,10,2,1,,NO,0.03,0.74
52484205,1929767748,18626828,6,Lyon,Lyon,Wade,M,11,T,19870402,35,5,,,10,1,1,,NO,0.18,0.34
42991200,1501978717,22928585,7,Bailey,Bailey,Owen,M,35,N,19880614,34,3,,,20,2,4,,SI,0.79,0.06
56489995,1322565850,11757187,2,Vass,Vass,Ethan,M,77,N,19820909,40,5,,,90,8,4,,NO,0.51,0.18
67659605,1881962646,23266170,3,Robertson,Robertson,Winnie,F,20,N,19770601,45,5,,,90,7,2,,SI,0.51,0.8
82239753,1243267137,11222489,1,Glynn,Glynn,Clint,M,77,P,19990327,23,5,,,20,8,4,,SI,0.67,0.22
12827393,1909261726,20145649,3,Glass,Glass,Nancy,F,52,T,19900204,32,2,,,90,1,4,,SI,0.63,0.5
8654332,1555896042,19267210,7,Douglas,Douglas,Danny,M,51,T,20061228,15,1,,,20,7,1,,NO,0.45,0.74
29415212,1229804866,14319470,6,Mooney,Mooney,Leslie,F,11,N,19910122,31,4,,,10,6,2,,NO,0.06,0.96
70944975,1629362117,16290456,1,Mcgregor,Mcgregor,Ema,F,77,N,19951127,26,0,,,20,5,1,,SI,0,0.27
57485619,1855056176,25623635,2,Calderwood,Calderwood,Irene,F,20,P,19790301,43,2,,,90,6,2,,NO,0.52,0.87
87461217,1984298710,9340722,5,Owen,Owen,John,M,41,N,20060219,16,0,,,90,6,1,,NO,0.03,0.36
3541443,1944775864,16849838,2,Hunt,Hunt,Bristol,F,77,N,20070101,15,2,,,10,7,2,,SI,0.9,0.6
20945513,1543202081,14740530,8,Reid,Reid,Chadwick,M,77,P,19980705,24,0,,,20,4,2,,SI,0.43,0.77
39392764,1471957377,23425410,5,Martin,Martin,Daniel,M,42,N,20000411,22,4,,,90,2,4,,SI,0.34,0.24
55887537,1773105159,22996293,6,Maxwell,Maxwell,George,M,20,P,19980905,24,3,,,90,7,3,,NO,0.98,0.39
86209719,1492593182,9831308,6,Lee,Lee,Elly,F,51,T,19730923,49,2,,,90,4,0,,SI,0.19,0.74
44262308,1727997982,21168540,5,Newton,Newton,Gina,F,21,P,19820705,40,0,,,90,4,4,,NO,0.91,0.37
19848382,1497738217,27015031,3,Owens,Owens,Gabriel,M,10,P,20030811,19,2,,,10,1,0,,SI,0.56,0.89
43957496,1218799807,20417623,8,Blackburn,Blackburn,Oliver,M,20,N,19760920,46,6,,,20,8,4,,SI,0.93,0.06
50929980,1561663817,10161592,2,Mooney,Mooney,Denny,M,41,N,19880125,34,0,,,20,7,2,,SI,0.74,0.51
23423815,1646315550,14127841,7,Knight,Knight,Moira,F,42,T,19890911,33,4,,,10,3,0,,SI,0.91,0.25
16125304,1342581482,26985278,7,Norton,Norton,Michelle,F,51,N,19701112,52,6,,,20,1,0,,SI,0.66,0.63
84237451,1203280366,22192297,7,Widdows,Widdows,Paige,F,35,P,19980728,24,0,,,10,3,3,,NO,0.48,0.71
40354457,1324192750,24926418,1,York,York,Shannon,F,52,T,19940303,28,4,,,10,4,4,,SI,0.56,0.07
84412835,1505465939,15073314,2,Drummond,Drummond,David,M,10,P,20051008,17,5,,,90,7,2,,SI,0.97,0.12
10157415,2135855196,26628631,2,Leigh,Leigh,Tess,F,52,T,19990916,23,3,,,20,6,1,,SI,0.38,0.01
7379931,1029650293,16517605,2,Walter,Walter,Miriam,F,42,T,19790908,43,0,,,10,4,0,,NO,0.57,0.02
25917669,2043746038,19841630,6,Samuel,Samuel,Barry,M,77,N,19800217,42,5,,,10,3,3,,NO,0.01,0.38
74784383,1750760651,7475676,1,Johnson,Johnson,Kamila,F,41,P,19920319,30,3,,,20,8,4,,NO,0.81,0.93
78801939,1535092160,27039192,4,Upsdell,Upsdell,Fred,M,77,T,19960830,26,6,,,10,5,1,,SI,0.07,0.71
94428302,1284093455,15334613,7,Ralph,Ralph,Meredith,F,77,P,20001020,22,2,,,20,8,0,,NO,0.96,0.15
19988831,1910560654,21699617,3,Skinner,Skinner,Martin,M,21,P,19951129,26,5,,,90,2,0,,SI,0.55,0.05
87122969,1456376850,11259311,6,Grady,Grady,Charlize,F,51,T,19851110,37,2,,,10,6,4,,SI,0.26,0.05
42640107,1283740648,15995731,8,Mullins,Mullins,Livia,F,35,N,19730527,49,0,,,10,1,3,,SI,0.64,0.7
7937557,1006850422,19703879,7,Allwood,Allwood,Elle,F,,T,19910714,31,1,,,20,5,3,,SI,0.92,0.9
12810798,1515302835,13487498,4,Williams,Williams,Barry,M,20,P,19780405,44,0,,,20,1,2,,SI,0.3,0.27
14305658,1947310115,14626950,7,Wood,Wood,Caitlyn,F,52,N,19821222,39,5,,,10,8,2,,NO,0,0.12
71483275,1892834189,20429782,6,Alexander,Alexander,Hank,M,21,N,19890320,33,5,,,10,8,4,,NO,0.58,0.89
61649118,1885748835,18703424,6,Glynn,Glynn,Caleb,M,35,N,19950518,27,0,,,20,8,1,,SI,0.91,0.55
86417223,1582041935,14003279,5,Lane,Lane,Mary,F,52,P,19980307,24,6,,,20,2,2,,SI,0.1,0.6
16867259,1186123104,26979366,1,Everett,Everett,Angela,F,50,T,19790330,43,6,,,10,2,1,,SI,0.85,0.29
7774217,1333167107,12044562,6,Purvis,Purvis,Regina,F,,T,20060813,16,3,,,90,5,2,,NO,0.41,0.55
18260693,2047352413,26464105,4,Savage,Savage,Brad,M,51,P,19831219,38,6,,,10,8,3,,NO,0.43,0.97
6405432,2075085438,9074913,6,Kelly,Kelly,Maia,F,41,N,20030912,19,4,,,20,1,3,,SI,0.22,0.89
71608932,1173435359,7815851,8,Underhill,Underhill,Harriet,F,42,N,19860828,36,0,,,20,3,1,,NO,0.64,0.07
78707500,1107803964,9047739,6,Wilcox,Wilcox,Alexa,F,52,N,19950602,27,2,,,10,6,0,,SI,0.35,0.15
79720663,1041386126,14433512,3,Cavanagh,Cavanagh,Savannah,F,20,P,19701220,51,1,,,20,1,0,,NO,0.97,0.4
41782112,1721463479,14813791,5,Kennedy,Kennedy,Janice,F,42,T,19740417,48,0,,,90,1,3,,NO,0.37,0.11
77669691,1505118384,27179683,4,Holmes,Holmes,Jenna,F,20,N,19720703,50,1,,,20,4,1,,NO,0.35,0.57
32700093,1495717127,10443800,6,Benson,Benson,Mavis,F,50,P,19760506,46,1,,,90,5,1,,NO,0.4,0.88
93259368,1524100018,25457503,5,Nicolas,Nicolas,Josh,M,51,T,19700316,52,0,,,10,6,2,,NO,0.72,0.44
87563503,1713815726,18332364,6,Fall,Fall,Nicholas,M,50,P,19871112,35,5,,,20,7,4,,SI,0.7,0.68
88172003,1515111937,10418805,2,Cassidy,Cassidy,Ryan,M,52,T,19941025,28,1,,,10,8,0,,SI,0.75,0.72
87642308,1456515308,25513371,3,Marshall,Marshall,Megan,F,,T,20030317,19,5,,,20,6,2,,SI,0.34,0.77
15398193,1828726669,20335788,8,Addison,Addison,Lucas,M,,T,20000105,22,4,,,20,5,2,,SI,0.03,0.58
21998862,1001074703,19946842,5,Watt,Watt,Sienna,F,35,P,19730523,49,4,,,20,1,1,,SI,0.72,0.88
4014118,1281284286,26488056,8,Reese,Reese,Kieth,M,35,N,19801027,42,3,,,10,1,3,,NO,0.06,0.69
89192511,1621282012,26740287,8,Vaughan,Vaughan,Carl,M,35,T,19841221,37,0,,,20,1,2,,NO,0.08,0.16
26067779,1335335047,20668215,8,Wright,Wright,Martin,M,20,T,19870601,35,5,,,10,7,0,,SI,0.5,0.99
15039582,1115018066,20144367,2,Wise,Wise,Doug,M,77,P,19931105,29,6,,,90,1,3,,SI,0.85,0.4
3891575,1280691349,15389110,2,Norburn,Norburn,Andie,F,77,T,19801126,41,0,,,10,8,2,,SI,0.84,0.27
24349872,1732790821,14236130,4,Tennant,Tennant,Luke,M,77,T,19730214,49,0,,,20,3,4,,NO,0.44,0.34
98661181,1869180911,13997889,2,Farrant,Farrant,Aiden,M,11,N,19870324,35,1,,,20,4,0,,SI,0.81,0.07
39953626,1805012987,7475183,1,Lyon,Lyon,Davina,F,42,P,19871116,35,4,,,90,4,0,,SI,0.18,0.65
86686086,2052939785,27541397,4,Dobson,Dobson,Valerie,F,52,P,19730302,49,5,,,10,1,0,,SI,0.36,0.31
32133620,2118833369,12991207,6,Terry,Terry,Jocelyn,F,51,P,20051226,16,5,,,90,4,1,,NO,0.02,0.85
18398244,1483118114,22493636,1,Widdows,Widdows,Miriam,F,30,P,19840307,38,6,,,90,8,3,,SI,0.09,0.94
31968290,1676420936,19951738,5,Robertson,Robertson,Callie,F,11,P,19910609,31,6,,,90,2,1,,NO,0.27,0.77
